longitude,latitude,aver_price,latlon
113.404226,23.159301,19.3,"113.404226,23.159301"
113.390131,23.168577,55.0,"113.390131,23.168577"
113.384467,23.169549,26.7,"113.384467,23.169549"
113.386056,23.168541,21.7,"113.386056,23.168541"
113.391421,23.171056,38.3,"113.391421,23.171056"
113.388961,23.169043,50.0,"113.388961,23.169043"
113.404064,23.160232,19.3,"113.404064,23.160232"
113.390131,23.168577,13.8,"113.390131,23.168577"
113.390131,23.168577,60.0,"113.390131,23.168577"
113.390131,23.168577,76.7,"113.390131,23.168577"
113.384029,23.168159,32.7,"113.384029,23.168159"
113.386056,23.168541,26.0,"113.386056,23.168541"
113.387968,23.170428,36.7,"113.387968,23.170428"
113.388473,23.170954,30.0,"113.388473,23.170954"
113.384467,23.169549,19.2,"113.384467,23.169549"
113.384467,23.169549,38.0,"113.384467,23.169549"
113.389246,23.170795,48.3,"113.389246,23.170795"
113.386056,23.168541,14.7,"113.386056,23.168541"
113.386056,23.168541,14.3,"113.386056,23.168541"
113.384467,23.169549,16.7,"113.384467,23.169549"
113.391421,23.171056,25.0,"113.391421,23.171056"
113.391421,23.171056,30.0,"113.391421,23.171056"
113.385199,23.177817,160.0,"113.385199,23.177817"
113.388961,23.169043,40.0,"113.388961,23.169043"
113.388961,23.169043,61.7,"113.388961,23.169043"
113.389334,23.167927,22.5,"113.389334,23.167927"
113.389334,23.167927,25.0,"113.389334,23.167927"
113.386056,23.168541,18.3,"113.386056,23.168541"
113.390131,23.168577,21.7,"113.390131,23.168577"
113.390131,23.168577,33.3,"113.390131,23.168577"
113.392536,23.16867,38.3,"113.392536,23.16867"
113.384029,23.168159,15.0,"113.384029,23.168159"
113.386056,23.168541,31.7,"113.386056,23.168541"
113.391074,23.167802,19.3,"113.391074,23.167802"
113.391074,23.167802,18.3,"113.391074,23.167802"
113.391421,23.171056,15.0,"113.391421,23.171056"
113.389334,23.167927,39.2,"113.389334,23.167927"
113.389246,23.170795,23.3,"113.389246,23.170795"
113.389246,23.170795,15.8,"113.389246,23.170795"
113.386056,23.168541,23.3,"113.386056,23.168541"
113.386056,23.168541,15.0,"113.386056,23.168541"
113.387968,23.170428,40.0,"113.387968,23.170428"
113.385059,23.173436,21.7,"113.385059,23.173436"
113.391421,23.171056,23.3,"113.391421,23.171056"
113.385059,23.173436,16.7,"113.385059,23.173436"
113.384622,23.175031,150.0,"113.384622,23.175031"
113.384828,23.170822,16.7,"113.384828,23.170822"
113.386085,23.171201,82.7,"113.386085,23.171201"
113.381447,23.175756,116.7,"113.381447,23.175756"
113.388961,23.169043,43.3,"113.388961,23.169043"
113.384622,23.175031,153.3,"113.384622,23.175031"
113.385732,23.172568,166.7,"113.385732,23.172568"
113.387968,23.170428,40.0,"113.387968,23.170428"
113.387968,23.170428,36.7,"113.387968,23.170428"
113.387968,23.170428,38.3,"113.387968,23.170428"
113.404239,23.159646,16.7,"113.404239,23.159646"
113.410013,23.161367,153.3,"113.410013,23.161367"
113.390131,23.168577,27.5,"113.390131,23.168577"
113.39233,23.168708,24.2,"113.39233,23.168708"
113.385059,23.173436,16.7,"113.385059,23.173436"
113.391074,23.167802,32.7,"113.391074,23.167802"
113.391074,23.167802,52.7,"113.391074,23.167802"
113.385809,23.172071,22.0,"113.385809,23.172071"
113.391074,23.167802,26.7,"113.391074,23.167802"
113.389246,23.170795,18.3,"113.389246,23.170795"
113.388473,23.170954,13.3,"113.388473,23.170954"
113.386056,23.168541,18.3,"113.386056,23.168541"
113.391074,23.167802,19.3,"113.391074,23.167802"
113.392233,23.167626,33.3,"113.392233,23.167626"
113.392233,23.167626,28.3,"113.392233,23.167626"
113.392233,23.167626,50.0,"113.392233,23.167626"
113.386085,23.171201,49.3,"113.386085,23.171201"
113.410013,23.161367,140.0,"113.410013,23.161367"
113.410013,23.161367,128.3,"113.410013,23.161367"
113.39233,23.168708,43.3,"113.39233,23.168708"
113.40335,23.199052,30.0,"113.40335,23.199052"
113.40335,23.199052,46.0,"113.40335,23.199052"
113.40335,23.199052,46.7,"113.40335,23.199052"
113.404239,23.159646,18.3,"113.404239,23.159646"
113.40335,23.199052,58.3,"113.40335,23.199052"
113.40335,23.199052,30.8,"113.40335,23.199052"
113.386085,23.171201,66.0,"113.386085,23.171201"
113.385199,23.177817,153.3,"113.385199,23.177817"
113.40335,23.199052,60.0,"113.40335,23.199052"
113.40448,23.178201,37.7,"113.40448,23.178201"
113.392233,23.167626,43.3,"113.392233,23.167626"
113.392233,23.167626,21.7,"113.392233,23.167626"
113.384828,23.170822,11.3,"113.384828,23.170822"
113.386085,23.171201,39.3,"113.386085,23.171201"
113.385512,23.174442,68.3,"113.385512,23.174442"
113.410013,23.161367,140.0,"113.410013,23.161367"
113.392536,23.16867,26.7,"113.392536,23.16867"
113.40335,23.199052,34.2,"113.40335,23.199052"
113.40335,23.199052,53.3,"113.40335,23.199052"
113.40335,23.199052,26.7,"113.40335,23.199052"
113.404239,23.159646,35.0,"113.404239,23.159646"
113.404239,23.159646,15.5,"113.404239,23.159646"
113.385199,23.177817,116.7,"113.385199,23.177817"
113.410013,23.161367,200.0,"113.410013,23.161367"
113.385199,23.177817,133.3,"113.385199,23.177817"
113.392536,23.16867,33.3,"113.392536,23.16867"
113.392536,23.16867,40.0,"113.392536,23.16867"
113.392536,23.16867,23.3,"113.392536,23.16867"
113.40448,23.178201,42.7,"113.40448,23.178201"
113.40448,23.178201,46.0,"113.40448,23.178201"
113.40448,23.178201,46.0,"113.40448,23.178201"
113.40448,23.178201,51.0,"113.40448,23.178201"
113.40448,23.178201,57.7,"113.40448,23.178201"
113.40448,23.178201,33.5,"113.40448,23.178201"
113.40448,23.178201,37.7,"113.40448,23.178201"
113.40448,23.178201,35.2,"113.40448,23.178201"
113.384622,23.175031,150.0,"113.384622,23.175031"
113.385512,23.174442,90.0,"113.385512,23.174442"
113.410013,23.161367,133.3,"113.410013,23.161367"
113.40335,23.199052,41.7,"113.40335,23.199052"
113.40335,23.199052,28.3,"113.40335,23.199052"
113.40335,23.199052,40.0,"113.40335,23.199052"
113.40335,23.199052,46.7,"113.40335,23.199052"
113.40335,23.199052,40.0,"113.40335,23.199052"
113.40335,23.199052,29.2,"113.40335,23.199052"
113.40335,23.199052,28.3,"113.40335,23.199052"
113.40335,23.199052,53.3,"113.40335,23.199052"
113.40335,23.199052,43.3,"113.40335,23.199052"
113.40335,23.199052,35.0,"113.40335,23.199052"
113.410013,23.161367,133.3,"113.410013,23.161367"
113.405627,23.177725,27.7,"113.405627,23.177725"
113.405627,23.177725,26.0,"113.405627,23.177725"
113.410013,23.161367,166.7,"113.410013,23.161367"
113.410013,23.161367,153.3,"113.410013,23.161367"
113.385199,23.177817,183.3,"113.385199,23.177817"
113.410013,23.161367,146.7,"113.410013,23.161367"
113.408598,23.174852,150.0,"113.408598,23.174852"
113.410013,23.161367,166.7,"113.410013,23.161367"
113.410013,23.161367,128.3,"113.410013,23.161367"
113.408598,23.174852,133.3,"113.408598,23.174852"
113.410013,23.161367,150.0,"113.410013,23.161367"
113.410013,23.161367,133.3,"113.410013,23.161367"
113.410013,23.161367,166.7,"113.410013,23.161367"
113.410013,23.161367,166.7,"113.410013,23.161367"
113.410013,23.161367,153.3,"113.410013,23.161367"
113.385199,23.177817,166.7,"113.385199,23.177817"
113.410013,23.161367,156.7,"113.410013,23.161367"
113.410013,23.161367,166.7,"113.410013,23.161367"
113.410013,23.161367,153.3,"113.410013,23.161367"
113.385732,23.172568,100.0,"113.385732,23.172568"
113.384622,23.175031,183.3,"113.384622,23.175031"
113.384622,23.175031,150.0,"113.384622,23.175031"
113.384622,23.175031,150.0,"113.384622,23.175031"
113.410013,23.161367,136.7,"113.410013,23.161367"
113.410013,23.161367,150.0,"113.410013,23.161367"
113.410013,23.161367,150.0,"113.410013,23.161367"
113.410013,23.161367,216.7,"113.410013,23.161367"
113.410013,23.161367,143.3,"113.410013,23.161367"
113.410013,23.161367,150.0,"113.410013,23.161367"
113.385199,23.177817,140.0,"113.385199,23.177817"
113.385199,23.177817,160.0,"113.385199,23.177817"
113.410013,23.161367,150.0,"113.410013,23.161367"
113.410013,23.161367,150.0,"113.410013,23.161367"
113.410013,23.161367,126.7,"113.410013,23.161367"
113.410013,23.161367,150.0,"113.410013,23.161367"
113.410013,23.161367,130.0,"113.410013,23.161367"
113.385199,23.177817,183.3,"113.385199,23.177817"
113.384622,23.175031,150.0,"113.384622,23.175031"
113.410013,23.161367,183.3,"113.410013,23.161367"
113.381447,23.175756,113.3,"113.381447,23.175756"
113.384622,23.175031,153.3,"113.384622,23.175031"
113.410013,23.161367,150.0,"113.410013,23.161367"
113.410013,23.161367,133.3,"113.410013,23.161367"
113.410013,23.161367,150.0,"113.410013,23.161367"
113.385199,23.177817,150.0,"113.385199,23.177817"
113.410013,23.161367,166.7,"113.410013,23.161367"
113.385199,23.177817,160.0,"113.385199,23.177817"
113.410013,23.161367,160.0,"113.410013,23.161367"
113.385199,23.177817,150.0,"113.385199,23.177817"
113.385199,23.177817,166.7,"113.385199,23.177817"
113.408598,23.174852,133.3,"113.408598,23.174852"
113.410013,23.161367,160.0,"113.410013,23.161367"
113.410013,23.161367,166.7,"113.410013,23.161367"
113.410013,23.161367,150.0,"113.410013,23.161367"
113.408598,23.174852,143.3,"113.408598,23.174852"
113.410013,23.161367,123.3,"113.410013,23.161367"
113.384622,23.175031,130.0,"113.384622,23.175031"
113.385732,23.172568,100.0,"113.385732,23.172568"
113.410013,23.161367,166.7,"113.410013,23.161367"
113.410013,23.161367,166.7,"113.410013,23.161367"
113.410013,23.161367,150.0,"113.410013,23.161367"
113.393277,23.1771,110.0,"113.393277,23.1771"
113.381447,23.175756,116.7,"113.381447,23.175756"
113.410013,23.161367,150.0,"113.410013,23.161367"
113.384622,23.175031,160.0,"113.384622,23.175031"
113.408598,23.174852,46.7,"113.408598,23.174852"
113.408598,23.174852,150.0,"113.408598,23.174852"
113.385199,23.177817,16.7,"113.385199,23.177817"
113.401959,23.135211,70.0,"113.401959,23.135211"
113.406469,23.127374,40.0,"113.406469,23.127374"
113.403943,23.129531,39.3,"113.403943,23.129531"
113.400716,23.129352,47.7,"113.400716,23.129352"
113.398374,23.126158,58.3,"113.398374,23.126158"
113.405063,23.133317,100.0,"113.405063,23.133317"
113.405966,23.125019,83.3,"113.405966,23.125019"
113.40103,23.131444,166.7,"113.40103,23.131444"
113.401959,23.135211,70.0,"113.401959,23.135211"
113.405966,23.125019,78.0,"113.405966,23.125019"
113.405966,23.125019,79.3,"113.405966,23.125019"
113.405966,23.125019,71.7,"113.405966,23.125019"
113.398119,23.123251,100.0,"113.398119,23.123251"
113.40032,23.133276,153.3,"113.40032,23.133276"
113.401959,23.135211,83.3,"113.401959,23.135211"
113.400199,23.132578,65.0,"113.400199,23.132578"
113.400199,23.132578,65.0,"113.400199,23.132578"
113.403943,23.129531,46.0,"113.403943,23.129531"
113.400716,23.129352,60.0,"113.400716,23.129352"
113.400716,23.129352,50.0,"113.400716,23.129352"
113.400716,23.129352,27.7,"113.400716,23.129352"
113.400716,23.129352,73.3,"113.400716,23.129352"
113.400716,23.129352,46.0,"113.400716,23.129352"
113.400716,23.129352,50.0,"113.400716,23.129352"
113.400716,23.129352,36.7,"113.400716,23.129352"
113.400716,23.129352,43.3,"113.400716,23.129352"
113.398374,23.126158,51.7,"113.398374,23.126158"
113.425651,23.128948,62.7,"113.425651,23.128948"
113.40032,23.133276,113.3,"113.40032,23.133276"
113.398374,23.126158,58.3,"113.398374,23.126158"
113.405063,23.133317,100.0,"113.405063,23.133317"
113.40103,23.131444,183.3,"113.40103,23.131444"
113.405966,23.125019,66.7,"113.405966,23.125019"
113.405966,23.125019,73.3,"113.405966,23.125019"
113.449228,23.106074,31.7,"113.449228,23.106074"
113.40032,23.133276,143.3,"113.40032,23.133276"
113.449228,23.106074,50.0,"113.449228,23.106074"
113.449228,23.106074,26.7,"113.449228,23.106074"
113.405966,23.125019,66.7,"113.405966,23.125019"
113.402907,23.135261,233.3,"113.402907,23.135261"
113.405966,23.125019,61.7,"113.405966,23.125019"
113.405966,23.125019,61.7,"113.405966,23.125019"
113.405966,23.125019,62.7,"113.405966,23.125019"
113.405966,23.125019,56.0,"113.405966,23.125019"
113.405966,23.125019,62.7,"113.405966,23.125019"
113.399929,23.131676,200.0,"113.399929,23.131676"
113.405966,23.125019,57.7,"113.405966,23.125019"
113.449228,23.106074,31.7,"113.449228,23.106074"
113.405063,23.133317,66.7,"113.405063,23.133317"
113.401959,23.135211,160.0,"113.401959,23.135211"
113.402907,23.135261,233.3,"113.402907,23.135261"
113.400716,23.129352,46.7,"113.400716,23.129352"
113.400716,23.129352,42.7,"113.400716,23.129352"
113.398374,23.126158,45.0,"113.398374,23.126158"
113.40103,23.131444,173.3,"113.40103,23.131444"
113.404535,23.136668,94.1,"113.404535,23.136668"
113.402907,23.135261,226.7,"113.402907,23.135261"
113.39716,23.121556,216.7,"113.39716,23.121556"
113.400199,23.132578,160.0,"113.400199,23.132578"
113.400653,23.121532,43.3,"113.400653,23.121532"
113.449228,23.106074,46.7,"113.449228,23.106074"
113.449228,23.106074,26.7,"113.449228,23.106074"
113.449228,23.106074,26.7,"113.449228,23.106074"
113.405063,23.133317,116.7,"113.405063,23.133317"
113.449228,23.106074,43.3,"113.449228,23.106074"
113.405966,23.125019,57.7,"113.405966,23.125019"
113.405063,23.133317,76.7,"113.405063,23.133317"
113.401077,23.128174,66.7,"113.401077,23.128174"
113.401077,23.128174,56.7,"113.401077,23.128174"
113.405063,23.133317,60.0,"113.405063,23.133317"
113.400716,23.129352,32.7,"113.400716,23.129352"
113.400716,23.129352,58.3,"113.400716,23.129352"
113.400199,23.132578,110.0,"113.400199,23.132578"
113.398428,23.12338,106.7,"113.398428,23.12338"
113.402907,23.135261,226.7,"113.402907,23.135261"
113.401959,23.135211,140.0,"113.401959,23.135211"
113.404883,23.131614,160.0,"113.404883,23.131614"
113.425651,23.128948,47.7,"113.425651,23.128948"
113.401959,23.135211,116.7,"113.401959,23.135211"
113.39716,23.121556,200.0,"113.39716,23.121556"
113.400653,23.121532,66.7,"113.400653,23.121532"
113.400653,23.121532,63.3,"113.400653,23.121532"
113.400199,23.132578,173.3,"113.400199,23.132578"
113.405063,23.133317,66.7,"113.405063,23.133317"
113.400279,23.123376,60.0,"113.400279,23.123376"
113.406105,23.125693,45.0,"113.406105,23.125693"
113.404605,23.136628,86.7,"113.404605,23.136628"
113.40032,23.133276,110.0,"113.40032,23.133276"
113.397478,23.123329,100.0,"113.397478,23.123329"
113.389022,23.133837,73.3,"113.389022,23.133837"
113.399929,23.131676,130.0,"113.399929,23.131676"
113.405063,23.133317,116.7,"113.405063,23.133317"
113.405063,23.133317,53.3,"113.405063,23.133317"
113.404605,23.136628,220.0,"113.404605,23.136628"
113.401724,23.122691,60.0,"113.401724,23.122691"
113.40268,23.128555,40.0,"113.40268,23.128555"
113.425651,23.128948,29.7,"113.425651,23.128948"
113.399929,23.131676,126.7,"113.399929,23.131676"
113.399929,23.131676,130.0,"113.399929,23.131676"
113.404787,23.121816,42.2,"113.404787,23.121816"
113.399416,23.144624,140.0,"113.399416,23.144624"
113.403178,23.130509,90.0,"113.403178,23.130509"
113.424814,23.127601,64.2,"113.424814,23.127601"
113.400199,23.132578,150.0,"113.400199,23.132578"
113.400365,23.147216,150.0,"113.400365,23.147216"
113.399929,23.131676,140.0,"113.399929,23.131676"
113.400199,23.132578,116.7,"113.400199,23.132578"
113.401504,23.127692,93.3,"113.401504,23.127692"
113.401959,23.135211,93.3,"113.401959,23.135211"
113.398472,23.128603,83.3,"113.398472,23.128603"
113.398472,23.128603,105.0,"113.398472,23.128603"
113.398472,23.128603,83.3,"113.398472,23.128603"
113.398472,23.128603,90.0,"113.398472,23.128603"
113.398472,23.128603,98.3,"113.398472,23.128603"
113.398472,23.128603,80.0,"113.398472,23.128603"
113.398472,23.128603,90.0,"113.398472,23.128603"
113.405063,23.133317,60.0,"113.405063,23.133317"
113.400199,23.132578,250.0,"113.400199,23.132578"
113.405063,23.133317,76.7,"113.405063,23.133317"
113.393557,23.13338,35.0,"113.393557,23.13338"
113.404605,23.136628,93.3,"113.404605,23.136628"
113.400675,23.121513,32.7,"113.400675,23.121513"
113.424814,23.127601,58.0,"113.424814,23.127601"
113.424814,23.127601,58.0,"113.424814,23.127601"
113.424814,23.127601,58.0,"113.424814,23.127601"
113.424814,23.127601,63.0,"113.424814,23.127601"
113.424814,23.127601,57.3,"113.424814,23.127601"
113.424814,23.127601,46.0,"113.424814,23.127601"
113.405063,23.133317,83.3,"113.405063,23.133317"
113.39728,23.12264,58.3,"113.39728,23.12264"
113.39716,23.121556,66.7,"113.39716,23.121556"
113.405063,23.133317,83.3,"113.405063,23.133317"
113.400675,23.121513,49.3,"113.400675,23.121513"
113.399416,23.144624,150.0,"113.399416,23.144624"
113.400365,23.147216,176.7,"113.400365,23.147216"
113.399416,23.144624,126.7,"113.399416,23.144624"
113.406469,23.127374,25.8,"113.406469,23.127374"
113.400365,23.147216,183.3,"113.400365,23.147216"
113.399416,23.144624,133.3,"113.399416,23.144624"
113.400365,23.147216,140.0,"113.400365,23.147216"
113.400365,23.147216,140.0,"113.400365,23.147216"
113.405031,23.130106,133.3,"113.405031,23.130106"
113.400199,23.132578,93.3,"113.400199,23.132578"
113.401959,23.135211,193.3,"113.401959,23.135211"
113.400365,23.147216,123.3,"113.400365,23.147216"
113.401959,23.135211,126.7,"113.401959,23.135211"
113.399416,23.144624,123.3,"113.399416,23.144624"
113.39728,23.12264,53.3,"113.39728,23.12264"
113.399416,23.144624,140.0,"113.399416,23.144624"
113.398086,23.126685,58.3,"113.398086,23.126685"
113.398086,23.126685,41.7,"113.398086,23.126685"
113.405063,23.133317,60.0,"113.405063,23.133317"
113.39728,23.12264,60.0,"113.39728,23.12264"
113.400279,23.123376,143.3,"113.400279,23.123376"
113.399416,23.144624,106.7,"113.399416,23.144624"
113.405063,23.133317,60.0,"113.405063,23.133317"
113.399416,23.144624,133.3,"113.399416,23.144624"
113.40032,23.133276,106.7,"113.40032,23.133276"
113.401959,23.135211,50.0,"113.401959,23.135211"
113.403738,23.131851,120.0,"113.403738,23.131851"
113.400365,23.147216,173.3,"113.400365,23.147216"
113.401959,23.135211,156.7,"113.401959,23.135211"
113.401223,23.117331,93.3,"113.401223,23.117331"
113.40103,23.131444,160.0,"113.40103,23.131444"
113.405063,23.133317,93.3,"113.405063,23.133317"
113.399929,23.131676,130.0,"113.399929,23.131676"
113.405063,23.133317,100.0,"113.405063,23.133317"
113.400365,23.147216,160.0,"113.400365,23.147216"
113.399416,23.144624,156.7,"113.399416,23.144624"
113.400365,23.147216,143.3,"113.400365,23.147216"
113.400365,23.147216,168.3,"113.400365,23.147216"
113.400365,23.147216,193.3,"113.400365,23.147216"
113.399416,23.144624,126.7,"113.399416,23.144624"
113.399416,23.144624,166.7,"113.399416,23.144624"
113.401959,23.135211,116.7,"113.401959,23.135211"
113.400365,23.147216,160.0,"113.400365,23.147216"
113.399416,23.144624,153.3,"113.399416,23.144624"
113.400365,23.147216,146.7,"113.400365,23.147216"
113.404883,23.131614,160.0,"113.404883,23.131614"
113.402907,23.135261,216.7,"113.402907,23.135261"
113.400365,23.147216,120.0,"113.400365,23.147216"
113.399416,23.144624,106.7,"113.399416,23.144624"
113.400365,23.147216,140.0,"113.400365,23.147216"
113.400365,23.147216,190.0,"113.400365,23.147216"
113.399416,23.144624,110.0,"113.399416,23.144624"
113.399416,23.144624,110.0,"113.399416,23.144624"
113.400365,23.147216,160.0,"113.400365,23.147216"
113.399416,23.144624,123.3,"113.399416,23.144624"
113.400365,23.147216,100.0,"113.400365,23.147216"
113.400365,23.147216,166.7,"113.400365,23.147216"
113.400365,23.147216,186.7,"113.400365,23.147216"
113.399416,23.144624,150.0,"113.399416,23.144624"
113.399416,23.144624,150.0,"113.399416,23.144624"
113.400365,23.147216,183.3,"113.400365,23.147216"
113.399416,23.144624,200.0,"113.399416,23.144624"
113.399416,23.144624,126.7,"113.399416,23.144624"
113.399416,23.144624,148.3,"113.399416,23.144624"
113.399416,23.144624,116.7,"113.399416,23.144624"
113.405031,23.130106,200.0,"113.405031,23.130106"
113.40032,23.133276,116.7,"113.40032,23.133276"
113.40032,23.133276,113.3,"113.40032,23.133276"
113.400199,23.132578,38.3,"113.400199,23.132578"
113.399416,23.144624,160.0,"113.399416,23.144624"
113.399416,23.144624,160.0,"113.399416,23.144624"
113.400365,23.147216,200.0,"113.400365,23.147216"
113.353423,23.180181,120.0,"113.353423,23.180181"
113.36264,23.174549,116.7,"113.36264,23.174549"
113.36264,23.174549,156.7,"113.36264,23.174549"
113.34184,23.177073,60.0,"113.34184,23.177073"
113.36264,23.174549,113.3,"113.36264,23.174549"
113.362014,23.186688,83.3,"113.362014,23.186688"
113.34184,23.177073,43.3,"113.34184,23.177073"
113.365793,23.172016,153.3,"113.365793,23.172016"
113.355732,23.174067,150.0,"113.355732,23.174067"
113.355732,23.174067,183.3,"113.355732,23.174067"
113.36264,23.174549,133.3,"113.36264,23.174549"
113.34184,23.177073,36.7,"113.34184,23.177073"
113.34184,23.177073,66.7,"113.34184,23.177073"
113.34184,23.177073,51.7,"113.34184,23.177073"
113.355732,23.174067,51.7,"113.355732,23.174067"
113.359486,23.172948,76.7,"113.359486,23.172948"
113.366831,23.173789,66.7,"113.366831,23.173789"
113.356392,23.182891,96.7,"113.356392,23.182891"
113.369102,23.173875,106.7,"113.369102,23.173875"
113.36264,23.174549,110.0,"113.36264,23.174549"
113.366831,23.173789,133.3,"113.366831,23.173789"
113.363193,23.182606,110.0,"113.363193,23.182606"
113.36264,23.174549,143.3,"113.36264,23.174549"
113.359486,23.172948,83.3,"113.359486,23.172948"
113.35768,23.17504,100.0,"113.35768,23.17504"
113.36699248178,23.188353507806,100.0,"113.36699248178,23.188353507806"
113.365558,23.175193,140.0,"113.365558,23.175193"
113.369102,23.173875,133.3,"113.369102,23.173875"
113.369102,23.173875,76.7,"113.369102,23.173875"
113.36264,23.174549,123.3,"113.36264,23.174549"
113.366831,23.173789,133.3,"113.366831,23.173789"
113.35768,23.17504,106.7,"113.35768,23.17504"
113.35768,23.17504,100.0,"113.35768,23.17504"
113.366831,23.173789,166.7,"113.366831,23.173789"
113.36264,23.174549,113.3,"113.36264,23.174549"
113.35234,23.17971,76.7,"113.35234,23.17971"
113.35234,23.17971,76.7,"113.35234,23.17971"
113.35234,23.17971,65.0,"113.35234,23.17971"
113.36264,23.174549,106.7,"113.36264,23.174549"
113.35768,23.17504,86.7,"113.35768,23.17504"
113.366831,23.173789,143.3,"113.366831,23.173789"
113.36264,23.174549,150.0,"113.36264,23.174549"
113.363193,23.182606,183.3,"113.363193,23.182606"
113.35234,23.17971,55.0,"113.35234,23.17971"
113.35234,23.17971,76.7,"113.35234,23.17971"
113.36264,23.174549,116.7,"113.36264,23.174549"
113.368616,23.180087,120.0,"113.368616,23.180087"
113.353423,23.180181,133.3,"113.353423,23.180181"
113.348469,23.192947,41.7,"113.348469,23.192947"
113.348469,23.192947,43.3,"113.348469,23.192947"
113.348469,23.192947,55.0,"113.348469,23.192947"
113.348469,23.192947,73.3,"113.348469,23.192947"
113.35768,23.17504,133.3,"113.35768,23.17504"
113.353423,23.180181,133.3,"113.353423,23.180181"
113.366831,23.173789,166.7,"113.366831,23.173789"
113.358306,23.1797,50.0,"113.358306,23.1797"
113.35768,23.17504,25.0,"113.35768,23.17504"
113.366831,23.173789,150.0,"113.366831,23.173789"
113.358306,23.1797,50.0,"113.358306,23.1797"
113.358306,23.1797,46.7,"113.358306,23.1797"
113.366831,23.173789,160.0,"113.366831,23.173789"
113.35251274674,23.176554414194,206.7,"113.35251274674,23.176554414194"
113.359486,23.172948,76.7,"113.359486,23.172948"
113.359486,23.172948,76.7,"113.359486,23.172948"
113.369102,23.173875,140.0,"113.369102,23.173875"
113.359486,23.172948,73.3,"113.359486,23.172948"
113.359486,23.172948,76.7,"113.359486,23.172948"
113.369102,23.173875,83.3,"113.369102,23.173875"
113.369102,23.173875,86.7,"113.369102,23.173875"
113.366831,23.173789,156.7,"113.366831,23.173789"
113.369102,23.173875,116.7,"113.369102,23.173875"
113.36264,23.174549,106.7,"113.36264,23.174549"
113.359486,23.172948,66.7,"113.359486,23.172948"
113.364747,23.173677,133.3,"113.364747,23.173677"
113.36699248178,23.188353507806,133.3,"113.36699248178,23.188353507806"
113.35768,23.17504,116.7,"113.35768,23.17504"
113.35768,23.17504,126.7,"113.35768,23.17504"
113.35768,23.17504,140.0,"113.35768,23.17504"
113.362379,23.173054,150.0,"113.362379,23.173054"
113.366831,23.173789,120.0,"113.366831,23.173789"
113.36264,23.174549,133.3,"113.36264,23.174549"
113.363193,23.182606,133.3,"113.363193,23.182606"
113.365558,23.175193,100.0,"113.365558,23.175193"
113.36264,23.174549,110.0,"113.36264,23.174549"
113.365793,23.172016,133.3,"113.365793,23.172016"
113.348567,23.181627,62.5,"113.348567,23.181627"
113.348567,23.181627,73.3,"113.348567,23.181627"
113.369102,23.173875,133.3,"113.369102,23.173875"
113.366831,23.173789,120.0,"113.366831,23.173789"
113.359486,23.172948,60.0,"113.359486,23.172948"
113.35768,23.17504,113.3,"113.35768,23.17504"
113.35234,23.17971,52.7,"113.35234,23.17971"
113.36264,23.174549,120.0,"113.36264,23.174549"
113.365793,23.172016,226.7,"113.365793,23.172016"
113.359486,23.172948,83.3,"113.359486,23.172948"
113.36264,23.174549,116.7,"113.36264,23.174549"
113.365793,23.172016,156.7,"113.365793,23.172016"
113.366831,23.173789,150.0,"113.366831,23.173789"
113.36699248178,23.188353507806,106.7,"113.36699248178,23.188353507806"
113.361702,23.172601,120.0,"113.361702,23.172601"
113.366831,23.173789,143.3,"113.366831,23.173789"
113.366831,23.173789,160.0,"113.366831,23.173789"
113.355732,23.174067,153.3,"113.355732,23.174067"
113.366831,23.173789,120.0,"113.366831,23.173789"
113.355732,23.174067,153.3,"113.355732,23.174067"
113.359486,23.172948,93.3,"113.359486,23.172948"
113.353423,23.180181,93.3,"113.353423,23.180181"
113.36264,23.174549,60.0,"113.36264,23.174549"
113.369102,23.173875,50.0,"113.369102,23.173875"
113.366831,23.173789,166.7,"113.366831,23.173789"
113.36264,23.174549,150.0,"113.36264,23.174549"
113.35768,23.17504,106.7,"113.35768,23.17504"
113.35768,23.17504,123.3,"113.35768,23.17504"
113.365793,23.172016,198.3,"113.365793,23.172016"
113.369102,23.173875,60.0,"113.369102,23.173875"
113.36264,23.174549,93.3,"113.36264,23.174549"
113.369102,23.173875,130.0,"113.369102,23.173875"
113.35768,23.17504,93.3,"113.35768,23.17504"
113.36264,23.174549,93.3,"113.36264,23.174549"
113.365793,23.172016,166.7,"113.365793,23.172016"
113.355732,23.174067,150.0,"113.355732,23.174067"
113.35768,23.17504,116.7,"113.35768,23.17504"
113.36264,23.174549,106.7,"113.36264,23.174549"
113.35768,23.17504,93.3,"113.35768,23.17504"
113.369102,23.173875,116.7,"113.369102,23.173875"
113.359486,23.172948,93.3,"113.359486,23.172948"
113.35768,23.17504,106.7,"113.35768,23.17504"
113.366831,23.173789,143.3,"113.366831,23.173789"
113.36264,23.174549,150.0,"113.36264,23.174549"
113.36264,23.174549,62.7,"113.36264,23.174549"
113.35768,23.17504,120.0,"113.35768,23.17504"
113.353423,23.180181,120.0,"113.353423,23.180181"
113.365793,23.172016,140.0,"113.365793,23.172016"
113.362221,23.185284,133.3,"113.362221,23.185284"
113.369102,23.173875,100.0,"113.369102,23.173875"
113.369102,23.173875,100.0,"113.369102,23.173875"
113.36264,23.174549,116.7,"113.36264,23.174549"
113.365793,23.172016,160.0,"113.365793,23.172016"
